Jahr,Land,Kontinent,Art,Mitte,Friedrichshain-Kreuzberg,Pankow,Charlottenburg-Wilmersdorf,Spandau,Steglitz-Zehlendorf,Tempelhof-Schöneberg,Neukölln,Treptow-Köpenick,Marzahn-Hellersdorf,Lichtenberg,Reinickendorf
2003,Vietnam,Asien,Fortzug,39,39,34,25,11,22,9,7,61,64,116,8
2003,Weißrussland,Europa,Fortzug,10,8,14,20,15,10,7,7,28,4,21,6
2003,Zentralafrikanische Republik,Afrika,Fortzug,0,1,0,0,0,0,1,0,0,0,1,0
2003,Zypern,Europa,Fortzug,2,2,1,6,0,7,3,3,0,0,1,0
2004,Afghanistan,Asien,Fortzug,3,0,4,2,3,1,1,0,2,1,1,1
2004,Ägypten,Afrika,Fortzug,43,14,7,16,7,14,27,20,4,4,21,4
2004,Albanien,Europa,Fortzug,4,2,2,0,0,0,5,4,2,1,5,0
2004,Algerien,Afrika,Fortzug,17,10,3,12,11,3,2,9,6,3,7,6
2004,Andorra,Europa,Fortzug,0,1,0,0,1,0,0,2,0,0,0,0
2004,Angola,Afrika,Fortzug,14,5,3,1,2,2,4,7,2,0,0,1
2004,Antigua und Barbuda,Amerika,Fortzug,0,0,1,0,0,0,0,0,0,0,0,0
2004,Äquatorialguinea,Afrika,Fortzug,0,0,0,0,0,0,0,0,0,0,1,0
2004,Argentinien,Amerika,Fortzug,20,4,8,7,1,1,4,5,0,0,0,4
2004,Armenien,Asien,Fortzug,1,2,3,0,2,2,3,0,1,7,10,0
2004,Aserbaidschan,Asien,Fortzug,11,6,4,6,9,2,7,9,8,5,7,1
2004,Äthiopien,Afrika,Fortzug,7,8,5,10,1,0,5,5,0,1,3,5
2004,Australien,Australien/Ozeanien,Fortzug,31,37,37,51,15,23,38,17,4,6,14,11
2004,Bahamas,Amerika,Fortzug,0,0,0,0,0,2,0,0,0,0,2,0
2004,Bahrain,Asien,Fortzug,1,0,0,5,0,0,0,1,0,0,0,0
2004,Bangladesch,Asien,Fortzug,11,4,0,5,10,5,2,5,1,0,2,4
2004,Barbados,Amerika,Fortzug,0,0,0,0,0,0,1,0,0,0,0,0
2004,Belgien,Europa,Fortzug,41,23,37,44,10,29,28,18,4,2,7,12
2004,Benin,Afrika,Fortzug,6,5,4,1,1,0,2,0,1,0,3,1
2004,Bhutan,Asien,Fortzug,3,0,0,0,0,0,0,0,0,0,0,0
2004,Bolivien,Amerika,Fortzug,2,2,1,1,1,5,3,0,4,1,0,1
2004,Bosnien und Herzegowina,Europa,Fortzug,122,29,12,46,32,28,36,95,20,7,29,29
2004,Botsuana,Afrika,Fortzug,1,0,0,0,0,0,0,0,0,0,0,0
2004,Brasilien,Amerika,Fortzug,43,26,23,56,6,12,24,24,6,4,4,3
2004,Bulgarien,Europa,Fortzug,89,39,44,63,14,23,36,54,17,10,64,10
2004,Burkina Faso,Afrika,Fortzug,5,0,0,0,0,1,0,0,0,0,0,0
2004,Burundi,Afrika,Fortzug,1,0,0,0,0,0,0,0,0,0,0,0
2004,Chile,Amerika,Fortzug,11,5,9,11,0,0,7,2,2,3,0,4
2004,China,Asien,Fortzug,170,34,45,122,24,55,66,31,9,15,36,23
2004,Costa Rica,Amerika,Fortzug,2,3,2,1,0,4,1,0,0,0,0,0
2004,Cote de'Ivoire,Afrika,Fortzug,1,1,0,2,0,0,2,1,0,0,0,0
2004,Dänemark,Europa,Fortzug,40,36,46,38,2,21,16,15,6,3,8,5
2004,Dominikanische Republik,Amerika,Fortzug,9,4,2,7,2,0,8,4,1,2,2,1
2004,Ecuador,Amerika,Fortzug,4,4,4,6,0,2,3,2,0,1,0,3
2004,El Salvador,Amerika,Fortzug,2,0,0,1,2,6,0,0,0,0,0,1
2004,Eritrea,Afrika,Fortzug,1,3,0,0,0,0,0,2,0,0,0,0
2004,Estland,Europa,Fortzug,5,0,2,15,1,7,5,4,1,3,6,1
2004,Fidschi,Australien/Ozeanien,Fortzug,0,0,0,0,0,0,1,0,0,0,0,0
2004,Finnland,Europa,Fortzug,27,15,13,36,1,14,18,3,1,8,3,0
2004,Frankreich,Europa,Fortzug,193,156,134,248,29,71,96,59,17,20,37,73
2004,Gabun,Afrika,Fortzug,0,1,0,0,0,0,1,1,0,0,0,0
2004,Gambia,Afrika,Fortzug,0,2,0,1,0,0,0,0,1,1,1,2
2004,Georgien,Asien,Fortzug,16,21,13,12,25,5,9,5,9,2,15,4
2004,Ghana,Afrika,Fortzug,22,9,10,8,3,7,9,17,1,2,6,2
2004,Griechenland,Europa,Fortzug,93,64,30,89,22,38,85,102,5,11,16,42
2004,Guatemala,Amerika,Fortzug,3,2,1,0,0,1,0,0,0,0,0,1
2004,Guinea,Afrika,Fortzug,5,4,0,1,0,0,1,2,0,1,1,0
2004,Guinea-Bissau,Afrika,Fortzug,3,1,0,0,0,1,0,0,0,0,0,0
2004,Haiti,Amerika,Fortzug,0,0,0,0,0,1,0,0,0,0,0,0
2004,Honduras,Amerika,Fortzug,0,0,0,1,0,0,0,0,0,0,0,0
2004,Indien,Asien,Fortzug,48,9,16,28,13,26,12,12,8,2,11,9
2004,Indonesien,Asien,Fortzug,79,12,9,22,1,4,6,3,2,1,11,2
2004,Irak,Asien,Fortzug,11,6,1,2,4,2,4,9,1,0,5,5
2004,Iran,Asien,Fortzug,22,9,6,55,16,49,15,3,1,8,5,4
2004,Irland,Europa,Fortzug,35,22,26,16,4,13,10,9,4,14,9,9
2004,Island,Europa,Fortzug,1,5,7,2,0,1,1,1,0,1,0,3
2004,Israel,Asien,Fortzug,36,17,16,59,1,22,35,20,0,2,6,4
2004,Italien,Europa,Fortzug,165,134,96,211,37,75,129,75,24,19,44,81
2004,Jamaika,Amerika,Fortzug,0,3,1,3,0,4,2,0,0,0,0,0
2004,Japan,Asien,Fortzug,59,30,45,76,0,61,28,7,25,1,5,1
2004,Jemen,Asien,Fortzug,16,2,6,2,1,0,5,1,0,1,0,2
2004,Jordanien,Asien,Fortzug,17,13,2,4,1,1,4,6,0,1,0,5
2004,Kambodscha,Asien,Fortzug,5,0,4,7,0,0,3,1,0,1,0,0
2004,Kamerun,Afrika,Fortzug,28,15,1,18,6,11,10,4,1,1,23,8
2004,Kanada,Amerika,Fortzug,33,25,34,65,2,39,29,20,5,5,22,17
2004,Kap Verde,Afrika,Fortzug,0,1,0,0,0,0,0,0,0,0,0,0
2004,Kasachstan,Asien,Fortzug,5,3,4,0,2,4,1,3,5,6,7,1
2004,Katar,Asien,Fortzug,3,0,0,0,0,1,0,0,3,0,0,0
2004,Kenia,Afrika,Fortzug,8,3,0,6,1,7,7,1,4,0,3,4
2004,Kirgisistan,Asien,Fortzug,1,1,1,5,2,0,2,2,1,0,2,0
2004,Kolumbien,Amerika,Fortzug,10,10,8,16,1,8,3,1,1,1,0,5
2004,Komoren,Afrika,Fortzug,0,0,0,0,0,0,0,3,0,0,0,0
2004,"Kongo, Dem. Rep.",Afrika,Fortzug,4,2,0,2,0,5,0,3,0,0,0,0
2004,"Kongo, Rep.",Afrika,Fortzug,3,3,1,1,2,1,0,0,0,0,1,0
2004,"Korea, Dem. Volksrepublik",Asien,Fortzug,6,4,0,4,1,4,10,4,0,0,0,4
2004,"Korea, Republik",Asien,Fortzug,70,16,5,63,8,31,40,11,2,0,6,4
2004,Kroatien,Europa,Fortzug,58,35,8,56,25,29,59,38,4,2,19,21
2004,Kuba,Amerika,Fortzug,5,10,11,2,2,2,9,4,1,4,2,2
2004,Kuwait,Asien,Fortzug,1,1,0,2,0,0,0,0,0,0,0,0
2004,Laos,Asien,Fortzug,8,1,3,3,0,0,0,1,0,0,0,0
2004,Lesotho,Afrika,Fortzug,0,0,0,1,0,0,0,0,0,0,0,0
2004,Lettland,Europa,Fortzug,18,9,9,19,10,8,11,10,2,0,15,1
2004,Libanon,Asien,Fortzug,70,46,12,26,32,11,41,42,12,1,15,23
2004,Liberia,Afrika,Fortzug,1,0,0,0,0,1,0,0,0,1,0,0
2004,Libyen,Afrika,Fortzug,9,2,0,1,0,0,7,8,1,0,1,0
2004,Liechtenstein,Europa,Fortzug,2,0,0,0,0,0,1,0,0,0,0,1
2004,Litauen,Europa,Fortzug,20,12,22,23,1,15,8,11,9,0,15,5
2004,Luxemburg,Europa,Fortzug,7,3,4,12,15,5,9,2,0,0,1,3
2004,Madagaskar,Afrika,Fortzug,1,0,2,3,0,0,3,0,0,0,4,3
2004,Malawi,Afrika,Fortzug,0,0,1,1,0,0,0,0,0,0,1,0
2004,Malaysia,Asien,Fortzug,7,0,0,3,0,12,0,1,0,0,1,1
2004,Malediven,Asien,Fortzug,1,1,0,0,0,0,0,0,1,0,0,0
2004,Mali,Afrika,Fortzug,0,3,0,1,0,1,0,1,0,0,0,1
2004,Malta,Europa,Fortzug,2,0,0,0,1,0,0,2,0,0,0,0
2004,Marokko,Afrika,Fortzug,18,17,4,12,9,4,1,6,0,2,3,15
2004,Mauretanien,Afrika,Fortzug,0,0,0,0,4,0,0,0,0,0,0,1
2004,Mauritius,Afrika,Fortzug,0,0,0,1,0,0,0,1,0,0,0,1
2004,Mazedonien,Europa,Fortzug,28,6,9,22,12,13,5,31,7,4,6,7
2004,Mexiko,Amerika,Fortzug,17,10,7,29,4,11,10,6,0,0,1,3
2004,Moldau,Europa,Fortzug,13,1,2,7,12,9,6,3,6,0,2,1
2004,Monaco,Europa,Fortzug,0,0,0,1,0,0,0,0,0,0,0,0
2004,Mongolei,Asien,Fortzug,66,26,15,23,6,8,7,3,3,6,23,6
2004,Mosambik,Afrika,Fortzug,3,3,2,4,0,0,4,4,1,1,1,1
2004,Myanmar,Asien,Fortzug,1,0,1,1,0,0,0,0,0,0,0,0
2004,Namibia,Afrika,Fortzug,3,0,1,7,1,0,0,1,0,0,0,1
2004,Nepal,Asien,Fortzug,7,3,2,5,2,0,0,0,0,0,0,1
2004,Neuseeland,Australien/Ozeanien,Fortzug,9,15,7,7,0,12,10,2,5,0,1,0
2004,Nicaragua,Amerika,Fortzug,4,4,0,1,0,1,0,3,0,0,0,0
2004,Niederlande,Europa,Fortzug,87,48,38,66,13,23,46,21,8,16,22,20
2004,Niger,Afrika,Fortzug,1,0,0,1,1,0,0,0,0,1,1,4
2004,Nigeria,Afrika,Fortzug,24,7,5,7,4,4,8,18,3,1,6,2
2004,Norwegen,Europa,Fortzug,22,22,37,26,6,13,10,13,3,7,6,13
2004,Österreich,Europa,Fortzug,137,124,91,105,45,80,86,80,36,25,54,54
2004,Pakistan,Asien,Fortzug,21,18,3,5,18,5,3,12,4,4,5,6
2004,Panama,Amerika,Fortzug,1,0,4,2,0,0,0,0,0,0,0,0
2004,Papua-Neuguinea,Australien/Ozeanien,Fortzug,0,0,1,0,0,0,0,0,0,0,0,0
2004,Paraguay,Amerika,Fortzug,3,1,1,3,0,4,0,3,0,2,0,0
2004,Peru,Amerika,Fortzug,12,8,7,14,2,8,7,9,1,4,2,5
2004,Philippinen,Asien,Fortzug,9,6,0,21,1,16,5,1,1,2,2,3
2004,Polen,Europa,Fortzug,538,262,251,474,196,199,299,425,133,98,466,173
2004,Portugal,Europa,Fortzug,45,29,15,27,17,12,14,21,8,9,62,18
2004,Ruanda,Afrika,Fortzug,0,1,2,1,0,0,1,0,0,3,0,0
2004,Rumänien,Europa,Fortzug,33,14,21,28,7,28,33,28,6,6,18,8
2004,Russische Föderation,Europa,Fortzug,142,45,64,147,65,62,77,47,51,43,109,32
2004,Sambia,Afrika,Fortzug,5,2,0,8,1,1,6,0,0,0,0,0
2004,Sao Tome und Principe,Afrika,Fortzug,1,0,0,1,0,0,2,1,0,0,0,0
2004,Saudi-Arabien,Asien,Fortzug,0,0,1,2,4,1,2,0,0,0,0,1
2004,Schweden,Europa,Fortzug,45,46,56,49,8,24,40,29,8,26,20,11
2004,Schweiz,Europa,Fortzug,152,117,186,137,31,130,114,56,44,46,49,51
2004,Senegal,Afrika,Fortzug,3,6,3,5,0,1,2,3,0,0,0,1
2004,Serbien und Montenegro,Europa,Fortzug,332,94,60,92,104,80,125,313,69,74,136,85
2004,Seychellen,Afrika,Fortzug,2,0,0,0,0,0,0,0,1,0,0,0
2004,Sierra Leone,Afrika,Fortzug,2,5,1,2,1,2,0,3,1,0,0,0
2004,Simbabwe,Afrika,Fortzug,7,0,2,1,0,0,0,0,0,1,0,0
2004,Singapur,Asien,Fortzug,2,0,4,5,0,0,5,2,0,0,1,11
2004,Slowakei,Europa,Fortzug,124,1,13,42,2,18,4,3,4,0,23,2
2004,Slowenien,Europa,Fortzug,36,6,6,8,7,13,6,10,0,1,8,0
2004,Somalia,Afrika,Fortzug,0,0,0,0,2,1,0,3,0,0,0,0
2004,sonstige europäische Staatsangehörigkeit,Europa,Fortzug,1,0,0,1,0,1,0,0,0,0,0,0
2004,Spanien,Europa,Fortzug,118,151,106,137,24,82,92,60,15,22,42,32
2004,Sri Lanka,Asien,Fortzug,19,5,2,7,0,3,11,10,4,0,0,1
2004,St. Kitts und Nevis,Amerika,Fortzug,0,0,0,0,0,1,0,0,0,0,0,0
2004,St. Lucia,Amerika,Fortzug,1,0,0,0,0,0,0,0,0,0,0,0
2004,St. Vincent und die Grenadinen,Amerika,Fortzug,1,1,0,0,1,0,0,2,0,0,0,0
2004,Südafrika,Afrika,Fortzug,25,10,9,21,4,2,11,3,4,1,3,2
2004,Sudan,Afrika,Fortzug,10,3,0,3,0,11,3,9,1,0,0,0
2004,Syrien,Asien,Fortzug,14,20,6,7,7,4,5,12,2,1,2,5
2004,Tadschikistan,Asien,Fortzug,1,1,2,2,0,0,0,0,1,0,0,1
2004,Taiwan,Asien,Fortzug,14,2,3,31,1,1,11,5,2,0,2,0
2004,Tansania,Afrika,Fortzug,12,2,6,1,2,1,1,6,0,0,0,5
2004,Thailand,Asien,Fortzug,51,25,7,50,27,26,37,42,4,4,10,15
2004,Togo,Afrika,Fortzug,2,2,0,0,1,1,1,3,0,0,3,0
2004,Tonga,Australien/Ozeanien,Fortzug,0,0,0,0,0,0,0,0,0,0,0,1
2004,Trinidad und Tobago,Amerika,Fortzug,0,1,0,2,1,1,0,0,0,0,0,0
2004,Tschad,Afrika,Fortzug,0,2,0,0,0,0,0,0,0,0,0,0
2004,Tschechische Republik,Europa,Fortzug,31,27,24,26,6,26,20,12,5,5,51,8
2004,Tunesien,Afrika,Fortzug,8,5,4,17,3,5,15,11,2,0,8,5
2004,Türkei,Europa,Fortzug,608,379,51,185,198,108,317,542,35,23,47,159
2004,Turkmenistan,Asien,Fortzug,2,0,0,0,6,0,1,1,0,3,3,1
2004,Übriges Amerika,Amerika,Fortzug,0,0,0,1,0,0,0,0,0,0,0,0
2004,Übriges Asien,Asien,Fortzug,0,1,0,0,0,0,0,0,0,0,0,0
2004,Übriges Ozeanien,Australien/Ozeanien,Fortzug,0,0,2,0,0,0,0,1,0,0,0,0
2004,Uganda,Afrika,Fortzug,7,1,0,0,0,0,7,0,0,0,0,0
2004,Ukraine,Europa,Fortzug,47,18,32,85,23,47,41,18,25,30,34,10
2004,Unbekanntes Ausland,,Fortzug,103,68,33,66,40,31,72,71,66,21,19,16
2004,Ungarn,Europa,Fortzug,51,24,36,59,13,31,13,14,13,9,46,12
2004,Uruguay,Amerika,Fortzug,1,0,0,3,0,0,2,0,0,0,0,6
2004,Usbekistan,Asien,Fortzug,3,0,1,1,6,7,2,2,2,5,5,5
2004,Vanuatu,Australien/Ozeanien,Fortzug,0,0,0,0,0,0,0,0,0,1,0,0
2004,Vatikanstadt,Europa,Fortzug,0,0,0,1,0,2,1,0,0,0,0,0
2004,Venezuela,Amerika,Fortzug,11,3,3,2,1,1,3,2,1,0,0,2
2004,Vereinigte Arabische Emirate,Asien,Fortzug,13,6,6,12,3,6,4,1,0,0,1,2
2004,Vereinigte Staaten,Amerika,Fortzug,317,185,278,403,51,359,248,96,54,28,65,55
2004,Vereinigtes Königreich,Europa,Fortzug,185,150,129,188,66,137,97,75,27,21,33,49
2004,Vietnam,Asien,Fortzug,62,31,35,21,17,15,16,7,47,61,77,7
2004,Weißrussland,Europa,Fortzug,29,4,9,21,8,12,6,5,8,10,18,3
2004,Zentralafrikanische Republik,Afrika,Fortzug,0,0,0,0,0,0,0,0,0,0,0,1
2004,Zypern,Europa,Fortzug,1,3,0,1,0,4,1,0,0,1,0,0
2005,Afghanistan,Asien,Fortzug,8,6,10,5,1,0,4,3,1,0,0,0
2005,Ägypten,Afrika,Fortzug,26,8,3,28,10,16,17,12,4,1,17,3
2005,Albanien,Europa,Fortzug,3,2,1,2,2,1,3,1,0,0,4,0
2005,Algerien,Afrika,Fortzug,9,9,13,6,5,3,6,6,3,0,1,2
2005,Angola,Afrika,Fortzug,7,7,0,6,3,3,2,7,2,1,9,2
2005,Äquatorialguinea,Afrika,Fortzug,1,0,0,0,0,1,0,0,0,0,0,0
2005,Argentinien,Amerika,Fortzug,12,10,10,13,1,1,4,3,0,2,3,1
2005,Armenien,Asien,Fortzug,9,0,0,3,0,2,0,0,0,11,2,2
2005,Aserbaidschan,Asien,Fortzug,11,5,2,11,10,4,3,4,5,2,12,2
2005,Äthiopien,Afrika,Fortzug,1,8,1,11,0,0,3,3,2,0,5,2
2005,Australien,Australien/Ozeanien,Fortzug,38,38,43,61,4,27,30,16,14,5,6,9
2005,Bahrain,Asien,Fortzug,0,0,0,1,0,0,1,0,0,0,0,0
2005,Bangladesch,Asien,Fortzug,5,1,5,4,2,0,4,5,3,1,0,4
2005,Barbados,Amerika,Fortzug,0,0,0,1,2,0,1,0,0,0,1,0
2005,Belgien,Europa,Fortzug,42,41,30,31,8,24,26,14,6,10,12,19
2005,Belize,Amerika,Fortzug,1,0,0,0,0,0,0,0,0,0,0,0
2005,Benin,Afrika,Fortzug,0,1,2,0,0,2,0,1,0,0,1,1
2005,Bolivien,Amerika,Fortzug,8,1,4,3,6,6,3,0,0,0,2,3
2005,Bosnien und Herzegowina,Europa,Fortzug,82,17,5,33,17,15,29,52,18,1,9,12
2005,Botsuana,Afrika,Fortzug,0,0,0,0,0,2,0,0,0,0,0,0
2005,Brasilien,Amerika,Fortzug,29,34,19,37,10,20,20,18,3,4,7,6
2005,Bulgarien,Europa,Fortzug,92,45,36,40,9,20,38,51,11,13,62,7
2005,Burkina Faso,Afrika,Fortzug,0,1,0,0,0,1,2,1,0,0,0,3
2005,Burundi,Afrika,Fortzug,0,1,0,0,0,0,0,0,0,1,0,0
2005,Chile,Amerika,Fortzug,9,15,14,8,0,10,3,3,2,1,0,2
2005,China,Asien,Fortzug,164,51,45,105,44,42,52,33,14,2,36,16
2005,Costa Rica,Amerika,Fortzug,2,0,0,2,2,2,0,2,0,1,0,1
2005,Cote de'Ivoire,Afrika,Fortzug,1,0,1,2,2,0,1,0,0,0,0,0
2005,Dänemark,Europa,Fortzug,53,36,27,42,2,25,15,20,5,9,8,5
2005,Dominica,Amerika,Fortzug,0,0,0,0,0,0,0,1,0,0,0,0
2005,Dominikanische Republik,Amerika,Fortzug,5,1,6,9,7,10,8,3,1,1,0,1
2005,Ecuador,Amerika,Fortzug,8,4,1,3,0,1,0,3,1,0,1,3
2005,El Salvador,Amerika,Fortzug,1,1,0,1,1,0,0,1,1,0,0,0
2005,Eritrea,Afrika,Fortzug,0,1,0,0,3,0,3,0,0,0,0,0
2005,Estland,Europa,Fortzug,7,4,2,5,0,5,3,0,3,1,5,4
2005,Fidschi,Australien/Ozeanien,Fortzug,0,0,0,0,0,1,0,0,0,0,0,0
2005,Finnland,Europa,Fortzug,31,14,19,25,2,15,8,5,1,16,3,4
2005,Frankreich,Europa,Fortzug,178,157,154,191,24,63,96,60,18,14,49,58
2005,Gabun,Afrika,Fortzug,0,0,1,0,0,0,0,0,0,0,0,0
2005,Gambia,Afrika,Fortzug,0,1,1,1,1,0,1,2,0,0,0,0
2005,Georgien,Asien,Fortzug,20,13,3,17,9,7,7,3,4,0,19,3
2005,Ghana,Afrika,Fortzug,11,8,7,15,8,3,6,6,0,0,8,3
2005,Griechenland,Europa,Fortzug,125,57,26,76,29,43,84,55,11,14,29,20
2005,Guatemala,Amerika,Fortzug,3,1,2,0,0,0,0,1,0,0,0,0
2005,Guinea,Afrika,Fortzug,6,2,4,0,1,2,1,1,3,1,0,0
2005,Guinea-Bissau,Afrika,Fortzug,0,0,1,1,0,0,0,0,0,0,0,0
2005,Guyana,Amerika,Fortzug,1,0,0,0,0,0,0,0,0,0,0,0
2005,Haiti,Amerika,Fortzug,1,0,0,0,0,0,0,0,0,0,0,0
2005,Honduras,Amerika,Fortzug,0,1,4,0,0,1,2,0,1,0,0,0
2005,Indien,Asien,Fortzug,37,21,12,42,3,21,21,9,17,3,6,9
2005,Indonesien,Asien,Fortzug,70,19,11,14,2,3,12,1,0,0,2,1
2005,Irak,Asien,Fortzug,22,11,0,8,8,2,7,2,1,0,1,6
2005,Iran,Asien,Fortzug,19,6,0,38,10,31,16,7,2,0,4,9
2005,Irland,Europa,Fortzug,23,32,21,21,5,10,20,13,3,5,20,2
2005,Island,Europa,Fortzug,6,3,4,4,1,0,0,1,1,0,2,1
2005,Israel,Asien,Fortzug,42,13,26,81,0,19,32,11,1,0,1,4
2005,Italien,Europa,Fortzug,142,128,92,150,49,66,106,70,12,10,31,61
2005,Jamaika,Amerika,Fortzug,0,0,0,1,0,0,2,0,0,0,0,0
2005,Japan,Asien,Fortzug,46,27,30,81,3,56,40,6,16,4,8,5
2005,Jemen,Asien,Fortzug,6,4,0,2,1,0,4,8,0,0,0,0
2005,Jordanien,Asien,Fortzug,10,6,1,6,0,5,8,9,1,0,0,8
2005,Kambodscha,Asien,Fortzug,4,2,2,5,0,4,0,0,1,0,0,0
2005,Kamerun,Afrika,Fortzug,23,12,5,5,0,1,6,7,0,0,11,3
2005,Kanada,Amerika,Fortzug,46,35,22,52,8,40,26,12,11,1,14,14
2005,Kasachstan,Asien,Fortzug,9,1,8,3,6,2,9,3,1,5,11,1
2005,Katar,Asien,Fortzug,2,0,0,1,0,0,0,0,0,0,0,0
2005,Kenia,Afrika,Fortzug,10,2,4,5,0,2,5,2,1,1,4,0
2005,Kirgisistan,Asien,Fortzug,1,1,2,7,2,1,2,1,0,0,1,2
2005,Kolumbien,Amerika,Fortzug,7,9,5,10,1,8,2,3,0,1,1,1
2005,"Kongo, Dem. Rep.",Afrika,Fortzug,0,3,0,3,3,3,1,0,0,0,2,0
2005,"Kongo, Rep.",Afrika,Fortzug,3,1,0,1,1,1,3,0,0,0,0,2
2005,"Korea, Dem. Volksrepublik",Asien,Fortzug,1,1,0,3,0,4,2,1,0,0,0,1
2005,"Korea, Republik",Asien,Fortzug,69,15,6,50,14,45,31,1,0,30,11,5
2005,Kroatien,Europa,Fortzug,53,20,12,44,21,30,48,48,1,2,12,12
2005,Kuba,Amerika,Fortzug,4,14,6,10,2,4,8,2,1,2,2,2
2005,Kuwait,Asien,Fortzug,0,0,5,1,0,0,5,0,0,0,2,0
2005,Laos,Asien,Fortzug,1,0,0,4,1,2,0,2,0,0,0,1
2005,Lesotho,Afrika,Fortzug,0,0,0,1,0,0,0,0,0,0,0,0
2005,Lettland,Europa,Fortzug,12,17,5,13,1,8,10,4,1,0,10,3
2005,Libanon,Asien,Fortzug,44,31,3,24,36,13,42,34,12,0,4,7
2005,Liberia,Afrika,Fortzug,0,1,1,0,2,1,1,0,1,0,0,0
2005,Libyen,Afrika,Fortzug,25,2,1,0,1,0,1,3,0,0,1,0
2005,Liechtenstein,Europa,Fortzug,1,1,0,0,0,0,0,1,0,1,0,0
2005,Litauen,Europa,Fortzug,15,4,18,18,5,6,6,13,7,0,26,2
2005,Luxemburg,Europa,Fortzug,7,17,5,9,0,4,3,9,7,1,2,5
2005,Madagaskar,Afrika,Fortzug,2,0,0,0,0,2,0,0,0,0,0,3
2005,Malawi,Afrika,Fortzug,0,3,0,1,1,1,1,0,0,0,0,0
2005,Malaysia,Asien,Fortzug,1,0,0,11,0,3,2,2,0,0,0,0
2005,Malediven,Asien,Fortzug,0,0,0,0,0,0,0,0,1,0,0,0
2005,Mali,Afrika,Fortzug,1,0,0,0,0,4,0,1,0,0,0,0
2005,Malta,Europa,Fortzug,3,0,0,4,1,0,3,0,0,0,0,0
2005,Marokko,Afrika,Fortzug,18,4,3,14,0,4,6,5,0,9,2,2
2005,Mauritius,Afrika,Fortzug,1,0,0,1,0,0,0,0,0,0,0,0
2005,Mazedonien,Europa,Fortzug,19,3,6,11,8,2,8,25,10,5,4,9
2005,Mexiko,Amerika,Fortzug,18,17,7,12,6,8,10,3,3,3,0,12
2005,Moldau,Europa,Fortzug,5,3,1,7,11,3,3,4,2,1,4,2
2005,Monaco,Europa,Fortzug,1,0,0,1,0,0,0,0,0,1,0,0
2005,Mongolei,Asien,Fortzug,48,20,2,15,6,5,6,7,4,2,10,2
2005,Mosambik,Afrika,Fortzug,4,5,2,2,0,0,1,1,0,1,2,0
2005,Namibia,Afrika,Fortzug,0,1,2,4,0,0,2,0,0,2,0,0
2005,Nepal,Asien,Fortzug,0,1,3,6,0,4,1,0,0,0,1,0
2005,Neuseeland,Australien/Ozeanien,Fortzug,4,18,15,19,1,12,9,5,2,0,1,2
2005,Nicaragua,Amerika,Fortzug,0,2,4,1,0,0,1,0,0,0,0,0
2005,Niederlande,Europa,Fortzug,61,58,39,53,19,32,41,21,9,15,13,8
2005,Niger,Afrika,Fortzug,0,0,0,1,0,0,0,0,0,0,0,0
2005,Nigeria,Afrika,Fortzug,17,2,5,10,4,7,11,3,3,3,0,6
2005,Norwegen,Europa,Fortzug,19,17,20,11,4,21,11,8,4,14,10,8
2005,Oman,Asien,Fortzug,1,0,0,0,0,0,0,1,1,0,0,0
2005,Österreich,Europa,Fortzug,121,127,115,118,30,63,70,79,39,41,51,47
2005,Pakistan,Asien,Fortzug,35,14,2,14,6,4,6,2,3,1,5,3
2005,Panama,Amerika,Fortzug,0,0,1,2,0,0,0,0,0,0,0,0
2005,Papua-Neuguinea,Australien/Ozeanien,Fortzug,0,0,0,1,0,0,0,0,0,0,0,0
2005,Paraguay,Amerika,Fortzug,2,1,1,3,0,1,1,1,0,0,1,0
2005,Peru,Amerika,Fortzug,3,4,6,13,4,9,3,5,1,1,2,6
2005,Philippinen,Asien,Fortzug,6,4,1,6,4,10,8,9,0,1,2,2
2005,Polen,Europa,Fortzug,698,247,171,299,270,188,260,491,180,122,657,160
2005,Portugal,Europa,Fortzug,24,25,15,30,5,15,17,9,10,2,166,8
2005,Ruanda,Afrika,Fortzug,0,0,0,1,0,0,0,0,0,0,0,0
2005,Rumänien,Europa,Fortzug,21,16,14,29,10,23,24,16,7,0,49,14
2005,Russische Föderation,Europa,Fortzug,122,56,48,123,74,75,82,24,43,39,149,39
2005,Sambia,Afrika,Fortzug,3,1,0,0,0,0,1,0,0,0,0,0
2005,Sao Tome und Principe,Afrika,Fortzug,0,0,0,1,0,0,0,0,0,0,0,0
2005,Saudi-Arabien,Asien,Fortzug,5,0,2,4,3,0,1,2,0,1,0,0
2005,Schweden,Europa,Fortzug,37,30,51,33,11,32,32,22,6,11,17,20
2005,Schweiz,Europa,Fortzug,168,177,186,137,31,124,105,55,50,48,67,54
2005,Senegal,Afrika,Fortzug,7,7,1,4,0,0,0,2,1,0,1,1
2005,Serbien und Montenegro,Europa,Fortzug,165,61,24,89,64,50,61,157,18,13,48,57
2005,Sierra Leone,Afrika,Fortzug,2,0,1,0,2,3,1,4,1,0,1,0
2005,Simbabwe,Afrika,Fortzug,2,1,1,6,0,2,1,0,0,0,0,0
2005,Singapur,Asien,Fortzug,7,3,10,10,0,5,5,1,1,0,2,0
2005,Slowakei,Europa,Fortzug,7,5,2,15,1,5,7,4,1,1,17,2
2005,Slowenien,Europa,Fortzug,7,2,1,4,5,6,1,2,1,1,5,8
